Event,Division,Date,Time,Field #,Field,Stage,Game Detail,Team,Opponent,Goals,Offence Time,Offence Goals,TOs,Spirit TOs,Rules,Fouls,Fair,Att,Comm,Total
2018-WUCC,A-X,2018-07-19,13:00,27,Normal,Playoff,Playoff (1-32) Semifinals,COL Macondo,GBR Glasgow Ultimate,,,,,,2,2,3,2,3,12
2018-WUCC,A-X,2018-07-19,13:00,28,Normal,Playoff,Playoff (1-32) Semifinals,JPN IKU,AUS Vanguard,,,,,,2,2,3,3,3,13
2018-WUCC,A-X,2018-07-19,13:00,28,Normal,Playoff,Playoff (1-32) Semifinals,AUS Vanguard,JPN IKU,,,,,,2,3,3,3,2,13
2018-WUCC,A-M,2018-07-19,13:00,29,Normal,Playoff,Playoff (25-40) Quarterfinals,MEX Fenix Ultimate,BEL Mooncatchers,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,13:00,29,Normal,Playoff,Playoff (25-40) Quarterfinals,BEL Mooncatchers,MEX Fenix Ultimate,,,,,,2,2,2,2,3,11
2018-WUCC,A-X,2018-07-19,13:00,3,Normal,Playoff,Playoff (1-32) Semifinals,ESP Mubidisk,RUS RusMixed,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,13:00,3,Normal,Playoff,Playoff (1-32) Semifinals,RUS RusMixed,ESP Mubidisk,,,,,,2,2,2,1,2,9
2018-WUCC,A-X,2018-07-19,13:00,4,Normal,Playoff,Playoff (1-32) Semifinals,SGP Chuckies,GER Sugar Mix,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-19,13:00,4,Normal,Playoff,Playoff (1-32) Semifinals,GER Sugar Mix,SGP Chuckies,,,,,,2,1,3,3,2,11
2018-WUCC,A-X,2018-07-19,13:00,5,Normal,Playoff,Playoff (1-32) Semifinals,GBR Black Eagles,AUS Pie Wagon,,,,,,1,2,1,2,2,8
2018-WUCC,A-X,2018-07-19,13:00,5,Normal,Playoff,Playoff (1-32) Semifinals,AUS Pie Wagon,GBR Black Eagles,,,,,,2,1,2,1,2,8
2018-WUCC,A-X,2018-07-19,13:00,6,Normal,Playoff,Playoff (1-32) Semifinals,COL Voltaje,CAN Anchor,,,,,,2,1,2,2,2,9
2018-WUCC,A-X,2018-07-19,13:00,6,Normal,Playoff,Playoff (1-32) Semifinals,CAN Anchor,COL Voltaje,,,,,,1,1,2,2,2,8
2018-WUCC,A-M,2018-07-19,13:00,7,Normal,Playoff,Playoff (17-24),DEN Ragnarok,AUS Hot Chilly,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-19,13:00,7,Normal,Playoff,Playoff (17-24),AUS Hot Chilly,DEN Ragnarok,,,,,,2,2,3,2,2,11
2018-WUCC,A-W,2018-07-19,13:00,8,Normal,Playoff,Playoff (25-40) Quarterfinals,NZL ChCh Chicks,FIN Helsinki Ultimate,,,,,,1,2,2,3,2,10
2018-WUCC,A-W,2018-07-19,13:00,8,Normal,Playoff,Playoff (25-40) Quarterfinals,FIN Helsinki Ultimate,NZL ChCh Chicks,,,,,,3,2,2,4,2,13
2018-WUCC,A-M,2018-07-19,13:00,9,Normal,Playoff,Playoff (1-16) Semifinals,JPN Nomadic Tribe,FRA TCHAC,,,,,,2,2,3,3,1,11
2018-WUCC,A-M,2018-07-19,13:00,9,Normal,Playoff,Playoff (1-16) Semifinals,FRA TCHAC,JPN Nomadic Tribe,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-19,15:00,10,Normal,Playoff,Playoff (33-48) Semifinals,VEN Yanomami,IND Stall7,,,,,,1,1,2,2,2,8
2018-WUCC,A-X,2018-07-19,15:00,10,Normal,Playoff,Playoff (33-48) Semifinals,IND Stall7,VEN Yanomami,,,,,,2,2,1,1,2,8
2018-WUCC,A-M,2018-07-19,15:00,11,Normal,Playoff,Playoff (17-24) Semifinals,DOM Relámpagos,SUI Flying Angels Bern,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,15:00,11,Normal,Playoff,Playoff (17-24) Semifinals,SUI Flying Angels Bern,DOM Relámpagos,,,,,,3,3,3,3,3,15
2018-WUCC,A-M,2018-07-19,15:00,12,Normal,Playoff,Playoff (1-16) Semifinals,USA Ring of Fire,GER Bad Skid,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,15:00,12,Normal,Playoff,Playoff (1-16) Semifinals,GER Bad Skid,USA Ring of Fire,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-19,15:00,13,Normal,Playoff,Playoff (1-16) Semifinals,JPN HUCK,USA Fury,,,,,,2,2,3,2,2,11
2018-WUCC,A-W,2018-07-19,15:00,13,Normal,Playoff,Playoff (1-16) Semifinals,USA Fury,JPN HUCK,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,15:00,14,Normal,Playoff,Playoff (33-48) Semifinals,HKG Hong Kong NEON,MEX Cóndor Ultimate,,,,,,2,1,3,3,3,12
2018-WUCC,A-X,2018-07-19,15:00,14,Normal,Playoff,Playoff (33-48) Semifinals,MEX Cóndor Ultimate,HKG Hong Kong NEON,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,15:00,15,Normal,Playoff,Playoff (1-16) Semifinals,CAN General Strike,COL Comunidad El Oso,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,15:00,15,Normal,Playoff,Playoff (1-16) Semifinals,COL Comunidad El Oso,CAN General Strike,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,15:00,16,Normal,Playoff,Playoff (25-40) Semifinals,CHN Shanghai Chuchai,FIN OTSO,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,15:00,16,Normal,Playoff,Playoff (25-40) Semifinals,FIN OTSO,CHN Shanghai Chuchai,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-19,15:00,17,Normal,Playoff,Playoff (25-40) Semifinals,POL Troubles,COL Bamboo,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-19,15:00,17,Normal,Playoff,Playoff (25-40) Semifinals,COL Bamboo,POL Troubles,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,15:00,18,Normal,Playoff,Playoff (25-40) Semifinals,GER Family Ultimate,IRL PELT Ultimate,,,,,,2,2,3,2,2,11
2018-WUCC,A-M,2018-07-19,15:00,18,Normal,Playoff,Playoff (25-40) Semifinals,IRL PELT Ultimate,GER Family Ultimate,,,,,,1,2,1,1,1,6
2018-WUCC,A-M,2018-07-19,15:00,19,Normal,Playoff,Playoff (25-40) Semifinals,JPN Heat Haze,GBR Devon,,,,,,2,2,3,2,2,11
2018-WUCC,A-M,2018-07-19,15:00,19,Normal,Playoff,Playoff (25-40) Semifinals,GBR Devon,JPN Heat Haze,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-19,15:00,2,Normal,Playoff,Playoff (33-48) Semifinals,KEN Kisumu Frisbee Club,RSA UCT Flying Tigers,,,,,,2,2,3,1,2,10
2018-WUCC,A-X,2018-07-19,15:00,2,Normal,Playoff,Playoff (33-48) Semifinals,RSA UCT Flying Tigers,KEN Kisumu Frisbee Club,,,,,,2,2,3,2,3,12
2018-WUCC,A-W,2018-07-19,15:00,20,Normal,Playoff,Playoff (17-24) Semifinals,CAN Fusion,FRA YAKA,,,,,,2,2,3,2,2,11
2018-WUCC,A-W,2018-07-19,15:00,20,Normal,Playoff,Playoff (17-24) Semifinals,FRA YAKA,CAN Fusion,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-19,15:00,21,Normal,Playoff,Playoff (1-16) Semifinals,JPN Swampybarg,CAN Traffic,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-19,15:00,21,Normal,Playoff,Playoff (1-16) Semifinals,CAN Traffic,JPN Swampybarg,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,15:00,22,Normal,Playoff,Playoff (1-32) Semifinals,PHI Mulatto Pilipinas,CAN Banana Cutters,,,,,,2,1,2,2,2,9
2018-WUCC,A-X,2018-07-19,15:00,22,Normal,Playoff,Playoff (1-32) Semifinals,CAN Banana Cutters,PHI Mulatto Pilipinas,,,,,,1,2,1,2,2,8
2018-WUCC,A-W,2018-07-19,15:00,24,Normal,Playoff,Playoff (1-16) Semifinals,GBR Iceni,CAN Iris,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-19,15:00,24,Normal,Playoff,Playoff (1-16) Semifinals,CAN Iris,GBR Iceni,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-19,15:00,26,Normal,Playoff,Playoff (1-16) Semifinals,GBR Chevron Action Flash,NZL Wildcats,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-19,15:00,26,Normal,Playoff,Playoff (1-16) Semifinals,NZL Wildcats,GBR Chevron Action Flash,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-19,15:00,27,Normal,Playoff,Playoff (25-40) Semifinals,MEX Malafama,GER Seagulls,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-19,15:00,27,Normal,Playoff,Playoff (25-40) Semifinals,GER Seagulls,MEX Malafama,,,,,,1,2,3,3,2,11
2018-WUCC,A-W,2018-07-19,15:00,28,Normal,Playoff,Playoff (25-40) Semifinals,BEL Gentleladies,GER Mainzelmädchen,,,,,,2,2,3,2,3,12
2018-WUCC,A-W,2018-07-19,15:00,28,Normal,Playoff,Playoff (25-40) Semifinals,GER Mainzelmädchen,BEL Gentleladies,,,,,,2,2,3,3,3,13
2018-WUCC,A-W,2018-07-19,15:00,29,Normal,Playoff,Playoff (25-40) Semifinals,GBR SYC,SGP HAVOC,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-19,15:00,29,Normal,Playoff,Playoff (25-40) Semifinals,SGP HAVOC,GBR SYC,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-19,15:00,3,Normal,Playoff,Playoff (1-32) Semifinals,GBR Reading Ultimate,COL Urosoul,,,,,,2,3,2,1,3,11
2018-WUCC,A-X,2018-07-19,15:00,3,Normal,Playoff,Playoff (1-32) Semifinals,COL Urosoul,GBR Reading Ultimate,,,,,,2,1,2,2,2,9
2018-WUCC,A-M,2018-07-19,15:00,4,Normal,Playoff,Playoff (25-40) Semifinals,BEL Freezzz Beezzz,SGP Crackerjacks,,,,,,1,2,3,3,2,11
2018-WUCC,A-M,2018-07-19,15:00,4,Normal,Playoff,Playoff (25-40) Semifinals,SGP Crackerjacks,BEL Freezzz Beezzz,,,,,,1,2,2,2,1,8
2018-WUCC,A-X,2018-07-19,15:00,5,Normal,Playoff,Playoff (1-32) Semifinals,FRA Sesquidistus,CAN Battleship,,,,,,2,2,0,2,1,7
2018-WUCC,A-X,2018-07-19,15:00,5,Normal,Playoff,Playoff (1-32) Semifinals,CAN Battleship,FRA Sesquidistus,,,,,,3,2,3,3,3,14
2018-WUCC,A-X,2018-07-19,15:00,6,Normal,Playoff,Playoff (1-32) Semifinals,GBR SMOG,JPN Shinshu Loose,,,,,,2,2,3,3,3,13
2018-WUCC,A-X,2018-07-19,15:00,6,Normal,Playoff,Playoff (1-32) Semifinals,JPN Shinshu Loose,GBR SMOG,,,,,,2,2,2,2,3,11
2018-WUCC,A-X,2018-07-19,15:00,7,Normal,Playoff,Playoff (1-32) Semifinals,GER Colorado,AUS Friskee,,,,,,2,2,3,3,3,13
2018-WUCC,A-X,2018-07-19,15:00,7,Normal,Playoff,Playoff (1-32) Semifinals,AUS Friskee,GER Colorado,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-19,15:00,8,Normal,Playoff,Playoff (1-32) Semifinals,NZL Marvellous DC,JPN Cafe de Luida,,,,,,2,2,2,4,3,13
2018-WUCC,A-X,2018-07-19,15:00,8,Normal,Playoff,Playoff (1-32) Semifinals,JPN Cafe de Luida,NZL Marvellous DC,,,,,,2,3,3,3,3,14
2018-WUCC,A-X,2018-07-19,15:00,9,Normal,Playoff,Playoff (33-48) Semifinals,SGP Freakshow Singapore,NZL Black Sheep,,,,,,2,3,3,3,2,13
2018-WUCC,A-X,2018-07-19,15:00,9,Normal,Playoff,Playoff (33-48) Semifinals,NZL Black Sheep,SGP Freakshow Singapore,,,,,,2,2,3,4,3,14
2018-WUCC,A-X,2018-07-19,17:00,10,Normal,Playoff,Playoff (33-48) Semifinals,ESP Disctèrics,SUI Wizards,,,,,,2,3,1,3,2,11
2018-WUCC,A-X,2018-07-19,17:00,10,Normal,Playoff,Playoff (33-48) Semifinals,SUI Wizards,ESP Disctèrics,,,,,,2,2,3,2,2,11
2018-WUCC,A-X,2018-07-19,17:00,11,Normal,Playoff,Playoff (33-48) Semifinals,SUI Panthers Bern,BEL Flying Rabbits Ultimate Club,,,,,,2,2,3,3,3,13
2018-WUCC,A-X,2018-07-19,17:00,11,Normal,Playoff,Playoff (33-48) Semifinals,BEL Flying Rabbits Ultimate Club,SUI Panthers Bern,,,,,,2,2,3,2,2,11
2018-WUCC,A-X,2018-07-19,17:00,12,Normal,Playoff,Playoff (1-32) Semifinals,NED GRUT,USA Seattle Mixtape,,,,,,3,2,2,1,1,9
2018-WUCC,A-X,2018-07-19,17:00,12,Normal,Playoff,Playoff (1-32) Semifinals,USA Seattle Mixtape,NED GRUT,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,17:00,13,Normal,Playoff,Playoff (1-32) Semifinals,CAN Crash,GER Hässliche Erdferkel,,,,,,1,3,3,3,2,12
2018-WUCC,A-X,2018-07-19,17:00,13,Normal,Playoff,Playoff (1-32) Semifinals,GER Hässliche Erdferkel,CAN Crash,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-19,17:00,14,Normal,Playoff,Playoff (33-48) Semifinals,KOR BOOM!,CHI Disco Sour,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,17:00,14,Normal,Playoff,Playoff (33-48) Semifinals,CHI Disco Sour,KOR BOOM!,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-19,17:00,15,Normal,Playoff,Playoff (17-24) Semifinals,VEN Warao Ultimate Club,AUT FWD>>,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,17:00,15,Normal,Playoff,Playoff (17-24) Semifinals,AUT FWD>>,VEN Warao Ultimate Club,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,17:00,16,Normal,Playoff,Playoff (17-24) Semifinals,AUS Hot Chilly,IRL Ranelagh,,,,,,3,2,3,3,2,13
2018-WUCC,A-M,2018-07-19,17:00,16,Normal,Playoff,Playoff (17-24) Semifinals,IRL Ranelagh,AUS Hot Chilly,,,,,,2,2,3,2,3,12
2018-WUCC,A-W,2018-07-19,17:00,17,Normal,Playoff,Playoff (17-24) Semifinals,SUI ZUF,JPN UNO,,,,,,1,1,2,2,1,7
2018-WUCC,A-W,2018-07-19,17:00,17,Normal,Playoff,Playoff (17-24) Semifinals,JPN UNO,SUI ZUF,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,17:00,18,Normal,Playoff,Playoff (25-40) Semifinals,FRA IZNOGOOD,RUS Sokol,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,17:00,18,Normal,Playoff,Playoff (25-40) Semifinals,RUS Sokol,FRA IZNOGOOD,,,,,,1,2,1,2,2,8
2018-WUCC,A-M,2018-07-19,17:00,19,Normal,Playoff,Playoff (25-40) Semifinals,RSA Long Donkeys,BEL Mooncatchers,,,,,,2,2,3,3,3,13
2018-WUCC,A-M,2018-07-19,17:00,19,Normal,Playoff,Playoff (25-40) Semifinals,BEL Mooncatchers,RSA Long Donkeys,,,,,,3,3,3,4,3,16
2018-WUCC,A-X,2018-07-19,17:00,2,Normal,Playoff,Playoff (33-48) Semifinals,URU Charrúa,ARG Argentina Ultimate Club,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-19,17:00,2,Normal,Playoff,Playoff (33-48) Semifinals,ARG Argentina Ultimate Club,URU Charrúa,,,,,,2,2,2,1,2,9
2018-WUCC,A-M,2018-07-19,17:00,20,Normal,Playoff,Playoff (25-40) Semifinals,AUT thebigEZ,SWE KFUM Örebro Frisbee,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-19,17:00,20,Normal,Playoff,Playoff (25-40) Semifinals,SWE KFUM Örebro Frisbee,AUT thebigEZ,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-19,17:00,21,Normal,Playoff,Playoff (25-40) Semifinals,TPE Daione Kumay,MEX Fenix Ultimate,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-19,17:00,21,Normal,Playoff,Playoff (25-40) Semifinals,MEX Fenix Ultimate,TPE Daione Kumay,,,,,,2,3,3,2,2,12
2018-WUCC,A-M,2018-07-19,17:00,22,Normal,Playoff,Playoff (17-24) Semifinals,AUS Juggernaut,DEN Ragnarok,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-19,17:00,22,Normal,Playoff,Playoff (17-24) Semifinals,DEN Ragnarok,AUS Juggernaut,,,,,,2,3,4,4,3,16
2018-WUCC,A-W,2018-07-19,17:00,3,Normal,Playoff,Playoff (25-40) Semifinals,GBR Nice Bristols,TPE Daione Kumay,,,,,,1,2,2,3,2,10
2018-WUCC,A-W,2018-07-19,17:00,3,Normal,Playoff,Playoff (25-40) Semifinals,TPE Daione Kumay,GBR Nice Bristols,,,,,,2,3,3,3,2,13
2018-WUCC,A-W,2018-07-19,17:00,4,Normal,Playoff,Playoff (25-40) Semifinals,FIN Helsinki Ultimate,AUS Kaos,,,,,,2,2,2,4,3,13
2018-WUCC,A-W,2018-07-19,17:00,4,Normal,Playoff,Playoff (25-40) Semifinals,AUS Kaos,FIN Helsinki Ultimate,,,,,,2,2,2,3,3,12
2018-WUCC,A-W,2018-07-19,17:00,5,Normal,Playoff,Playoff (25-40) Semifinals,SGP Rampage,SWE KFUM Örebro Frisbee,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-19,17:00,5,Normal,Playoff,Playoff (25-40) Semifinals,SWE KFUM Örebro Frisbee,SGP Rampage,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-19,17:00,6,Normal,Playoff,Playoff (25-40) Semifinals,NZL ChCh Chicks,CHN Sirens,,,,,,2,1,2,2,3,10
2018-WUCC,A-W,2018-07-19,17:00,6,Normal,Playoff,Playoff (25-40) Semifinals,CHN Sirens,NZL ChCh Chicks,,,,,,2,2,2,3,3,12
2018-WUCC,A-W,2018-07-19,17:00,8,Normal,Playoff,Playoff (17-24) Semifinals,COL AeroSoul,ITA CUSB SHOUT,,,,,,1,1,1,2,1,6
2018-WUCC,A-W,2018-07-19,17:00,8,Normal,Playoff,Playoff (17-24) Semifinals,ITA CUSB SHOUT,COL AeroSoul,,,,,,1,2,1,2,1,7
2018-WUCC,A-W,2018-07-19,17:00,9,Normal,Playoff,Playoff (17-24) Semifinals,SUI FABulous,AUT Mantis,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-19,17:00,9,Normal,Playoff,Playoff (17-24) Semifinals,AUT Mantis,SUI FABulous,,,,,,2,3,3,2,2,12
2018-WUCC,A-M,2018-07-20,11:00,10,Normal,Playoff,Playoff (1-16) Semifinals,CAN Goat,USA Revolver,,,,,,3,3,3,3,3,15
2018-WUCC,A-M,2018-07-20,11:00,10,Normal,Playoff,Playoff (1-16) Semifinals,USA Revolver,CAN Goat,,,,,,2,2,1,2,2,9
2018-WUCC,A-M,2018-07-20,11:00,14,Normal,Playoff,Playoff (1-16) Semifinals,AUS Colony,USA Doublewide,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-20,11:00,14,Normal,Playoff,Playoff (1-16) Semifinals,USA Doublewide,AUS Colony,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-20,11:00,17,Normal,Playoff,Playoff (1-32) Semifinals,USA AMP,USA BFG,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-20,11:00,17,Normal,Playoff,Playoff (1-32) Semifinals,USA BFG,USA AMP,,,,,,2,2,3,4,2,13
2018-WUCC,A-W,2018-07-20,11:00,22,Normal,Playoff,Playoff (1-16) Semifinals,USA Molly Brown Ultimate,USA Seattle Riot,,,,,,2,1,3,2,2,10
2018-WUCC,A-W,2018-07-20,11:00,22,Normal,Playoff,Playoff (1-16) Semifinals,USA Seattle Riot,USA Molly Brown Ultimate,,,,,,2,2,2,2,1,9
2018-WUCC,A-W,2018-07-20,11:00,23,Normal,Playoff,Playoff (1-16) Semifinals,USA Boston Brute Squad,COL Revolution,,,,,,2,1,2,2,2,9
2018-WUCC,A-W,2018-07-20,11:00,23,Normal,Playoff,Playoff (1-16) Semifinals,COL Revolution,USA Boston Brute Squad,,,,,,2,2,2,1,2,9
2018-WUCC,A-X,2018-07-20,11:00,9,Normal,Playoff,Playoff (1-32) Semifinals,USA Slow White,USA Wild Card,,,,,,2,2,3,2,2,11
2018-WUCC,A-X,2018-07-20,11:00,9,Normal,Playoff,Playoff (1-32) Semifinals,USA Wild Card,USA Slow White,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-21,08:30,Wall2Wall,Showcase,Finals,Playoff (1-16) Finals,AUS Colony,USA Revolver,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-21,08:30,Wall2Wall,Showcase,Finals,Playoff (1-16) Finals,USA Revolver,AUS Colony,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-21,14:30,Wall2Wall,Showcase,Finals,Playoff (1-16) Finals,USA Seattle Riot,COL Revolution,,,,,,2,2,3,3,3,13
2018-WUCC,A-W,2018-07-21,14:30,Wall2Wall,Showcase,Finals,Playoff (1-16) Finals,COL Revolution,USA Seattle Riot,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-21,16:30,Wall2Wall,Showcase,Finals,Playoff (1-32) Finals,USA Slow White,USA BFG,,,,,,2,1,2,2,3,10
2018-WUCC,A-X,2018-07-21,16:30,Wall2Wall,Showcase,Finals,Playoff (1-32) Finals,USA BFG,USA Slow White,,,,,,2,3,2,2,2,11
