Event,Division,Date,Time,Field #,Field,Stage,Game Detail,Team,Opponent,Goals,Offence Time,Offence Goals,TOs,Spirit TOs,Rules,Fouls,Fair,Pos,Comm,Total
2019-WU24UC,U24-W,2019-07-13,18:30,14,Showcase,Group,Pool A,BEL,GER,1,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-13,18:30,14,Showcase,Group,Pool A,GER,BEL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-14,09:00,1,Normal,Group,Pool B,CAN,ITA,14,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-14,09:00,1,Normal,Group,Pool B,ITA,CAN,7,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-14,09:00,2,Normal,Group,Pool B,AUS,GBR,9,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-14,09:00,2,Normal,Group,Pool B,GBR,AUS,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-14,09:00,4,Normal,Group,Pool A,LAT,USA,4,,,,,3,2,3,2,3,13
2019-WU24UC,U24-X,2019-07-14,09:00,4,Normal,Group,Pool A,USA,LAT,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-14,09:00,6,Normal,Group,Pool A,DEN,PAN,15,,,,,2,2,2,2,1,9
2019-WU24UC,U24-M,2019-07-14,09:00,6,Normal,Group,Pool A,PAN,DEN,7,,,,,3,2,3,2,3,13
2019-WU24UC,U24-W,2019-07-14,09:00,7,Normal,Group,Pool B,IRL,JPN,1,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-14,09:00,7,Normal,Group,Pool B,JPN,IRL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-14,09:00,8,Normal,Group,Pool A,FRA,NED,11,,,,,2,2,3,2,3,12
2019-WU24UC,U24-X,2019-07-14,09:00,8,Normal,Group,Pool A,NED,FRA,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-M,2019-07-14,09:00,12,Normal,Group,Pool B,BEL,RUS,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,09:00,12,Normal,Group,Pool B,RUS,BEL,3,,,,,2,2,3,2,3,12
2019-WU24UC,U24-M,2019-07-14,09:00,13,Normal,Group,Pool B,CAN,IRL,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,09:00,13,Normal,Group,Pool B,IRL,CAN,6,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-14,09:00,14,Normal,Group,Pool B,CHN,ITA,4,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-14,09:00,14,Normal,Group,Pool B,ITA,CHN,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-M,2019-07-14,11:00,1,Normal,Group,Pool A,COL,JPN,11,,,,,2,1,2,3,2,10
2019-WU24UC,U24-M,2019-07-14,11:00,1,Normal,Group,Pool A,JPN,COL,14,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-14,11:00,2,Normal,Group,Pool C,GER,ITA,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-X,2019-07-14,11:00,2,Normal,Group,Pool C,ITA,GER,9,,,,,2,2,3,3,3,13
2019-WU24UC,U24-X,2019-07-14,11:00,4,Normal,Group,Pool B,HKG,SWE,5,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-14,11:00,4,Normal,Group,Pool B,SWE,HKG,15,,,,,2,3,3,2,3,13
2019-WU24UC,U24-M,2019-07-14,11:00,6,Normal,Group,Pool A,AUT,GER,13,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-14,11:00,6,Normal,Group,Pool A,GER,AUT,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-14,11:00,7,Normal,Group,Pool A,TPE,USA,3,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-14,11:00,7,Normal,Group,Pool A,USA,TPE,15,,,,,2,3,3,3,2,13
2019-WU24UC,U24-X,2019-07-14,11:00,8,Normal,Group,Pool B,JPN,MEX,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-14,11:00,8,Normal,Group,Pool B,MEX,JPN,2,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-14,11:00,12,Normal,Group,Pool A,SUI,USA,0,,,,,2,2,3,2,3,12
2019-WU24UC,U24-W,2019-07-14,11:00,12,Normal,Group,Pool A,USA,SUI,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-14,11:00,13,Normal,Group,Pool B,AUS,NZL,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-M,2019-07-14,11:00,13,Normal,Group,Pool B,NZL,AUS,11,,,,,2,1,2,2,2,9
2019-WU24UC,U24-W,2019-07-14,11:00,14,Normal,Group,Pool A,COL,NZL,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-14,11:00,14,Normal,Group,Pool A,NZL,COL,11,,,,,1,2,3,2,2,10
2019-WU24UC,U24-X,2019-07-14,13:00,1,Normal,Group,Pool A,GBR,NED,13,,,,,2,2,3,3,2,12
2019-WU24UC,U24-X,2019-07-14,13:00,1,Normal,Group,Pool A,NED,GBR,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-14,13:00,2,Normal,Group,Pool B,AUS,ITA,3,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-14,13:00,2,Normal,Group,Pool B,ITA,AUS,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-14,13:00,6,Normal,Group,Pool A,GBR,PAN,15,,,,,1,2,2,2,1,8
2019-WU24UC,U24-M,2019-07-14,13:00,6,Normal,Group,Pool A,PAN,GBR,2,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-14,13:00,7,Normal,Group,Pool B,GBR,IRL,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-14,13:00,7,Normal,Group,Pool B,IRL,GBR,8,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-14,13:00,8,Normal,Group,Pool B,CAN,JPN,14,,,,,2,1,2,2,3,10
2019-WU24UC,U24-W,2019-07-14,13:00,8,Normal,Group,Pool B,JPN,CAN,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-M,2019-07-14,13:00,12,Normal,Group,Pool B,BEL,SUI,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,13:00,12,Normal,Group,Pool B,SUI,BEL,12,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,13:00,13,Normal,Group,Pool B,CAN,ITA,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,13:00,13,Normal,Group,Pool B,ITA,CAN,13,,,,,2,1,2,1,2,8
2019-WU24UC,U24-X,2019-07-14,15:00,1,Normal,Group,Pool C,CAN,CZE,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-14,15:00,1,Normal,Group,Pool C,CZE,CAN,11,,,,,2,3,3,2,3,13
2019-WU24UC,U24-X,2019-07-14,15:00,2,Normal,Group,Pool D,AUS,ESP,15,,,,,1,2,2,3,2,10
2019-WU24UC,U24-X,2019-07-14,15:00,2,Normal,Group,Pool D,ESP,AUS,11,,,,,2,1,2,3,2,10
2019-WU24UC,U24-X,2019-07-14,15:00,4,Normal,Group,Pool C,CHN,ITA,8,,,,,2,2,3,3,3,13
2019-WU24UC,U24-X,2019-07-14,15:00,4,Normal,Group,Pool C,ITA,CHN,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-14,15:00,5,Normal,Group,Pool D,POL,SGP,5,,,,,2,2,2,3,3,12
2019-WU24UC,U24-X,2019-07-14,15:00,5,Normal,Group,Pool D,SGP,POL,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-14,15:00,6,Normal,Group,Pool D,IRL,RSA,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-X,2019-07-14,15:00,6,Normal,Group,Pool D,RSA,IRL,6,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-14,15:00,7,Normal,Group,Pool A,COL,DEN,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-14,15:00,7,Normal,Group,Pool A,DEN,COL,12,,,,,1,2,2,3,1,9
2019-WU24UC,U24-X,2019-07-14,15:00,8,Normal,Group,Pool B,COL,SWE,7,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-14,15:00,8,Normal,Group,Pool B,SWE,COL,15,,,,,2,2,1,3,2,10
2019-WU24UC,U24-M,2019-07-14,15:00,12,Normal,Group,Pool B,CHN,NZL,5,,,,,2,2,3,4,2,13
2019-WU24UC,U24-M,2019-07-14,15:00,12,Normal,Group,Pool B,NZL,CHN,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-14,15:00,13,Normal,Group,Pool B,IRL,RUS,15,,,,,2,3,3,2,2,12
2019-WU24UC,U24-M,2019-07-14,15:00,13,Normal,Group,Pool B,RUS,IRL,7,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-14,15:00,14,Normal,Group,Pool A,COL,SUI,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-14,15:00,14,Normal,Group,Pool A,SUI,COL,7,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-14,17:00,5,Normal,Group,Pool A,GBR,GER,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-14,17:00,5,Normal,Group,Pool A,GER,GBR,12,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-14,17:00,6,Normal,Group,Pool A,AUT,TPE,15,,,,,1,2,2,3,3,11
2019-WU24UC,U24-M,2019-07-14,17:00,6,Normal,Group,Pool A,TPE,AUT,2,,,,,2,2,3,3,1,11
2019-WU24UC,U24-M,2019-07-14,17:00,7,Normal,Group,Pool A,JPN,USA,13,,,,,3,2,3,2,3,13
2019-WU24UC,U24-M,2019-07-14,17:00,7,Normal,Group,Pool A,USA,JPN,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-14,17:00,12,Normal,Group,Pool B,AUS,SUI,15,,,,,2,2,3,1,2,10
2019-WU24UC,U24-M,2019-07-14,17:00,12,Normal,Group,Pool B,SUI,AUS,9,,,,,2,1,3,2,2,10
2019-WU24UC,U24-W,2019-07-14,17:00,13,Normal,Group,Pool A,BEL,NZL,4,,,,,2,2,3,3,2,12
2019-WU24UC,U24-W,2019-07-14,17:00,13,Normal,Group,Pool A,NZL,BEL,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-14,17:00,14,Normal,Group,Pool A,GER,USA,3,,,,,1,2,2,2,2,9
2019-WU24UC,U24-W,2019-07-14,17:00,14,Normal,Group,Pool A,USA,GER,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,09:00,2,Normal,Group,Pool B,BEL,IRL,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-15,09:00,2,Normal,Group,Pool B,IRL,BEL,13,,,,,2,2,1,2,2,9
2019-WU24UC,U24-M,2019-07-15,09:00,6,Normal,Group,Pool B,ITA,SUI,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-M,2019-07-15,09:00,6,Normal,Group,Pool B,SUI,ITA,12,,,,,2,2,3,2,3,12
2019-WU24UC,U24-M,2019-07-15,09:00,7,Normal,Group,Pool B,AUS,CAN,12,,,,,2,2,3,2,3,12
2019-WU24UC,U24-M,2019-07-15,09:00,7,Normal,Group,Pool B,CAN,AUS,15,,,,,2,3,3,3,3,14
2019-WU24UC,U24-M,2019-07-15,09:00,8,Normal,Group,Pool B,NZL,RUS,15,,,,,1,1,2,2,3,9
2019-WU24UC,U24-M,2019-07-15,09:00,8,Normal,Group,Pool B,RUS,NZL,7,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-15,09:00,13,Normal,Group,Pool A,DEN,TPE,15,,,,,2,3,3,2,2,12
2019-WU24UC,U24-M,2019-07-15,09:00,13,Normal,Group,Pool A,TPE,DEN,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-15,11:00,1,Normal,Group,Pool D,AUS,POL,11,,,,,2,1,2,2,3,10
2019-WU24UC,U24-X,2019-07-15,11:00,1,Normal,Group,Pool D,POL,AUS,13,,,,,2,1,2,3,3,11
2019-WU24UC,U24-X,2019-07-15,11:00,2,Normal,Group,Pool D,IRL,SGP,7,,,,,1,2,2,3,2,10
2019-WU24UC,U24-X,2019-07-15,11:00,2,Normal,Group,Pool D,SGP,IRL,14,,,,,2,2,1,2,2,9
2019-WU24UC,U24-X,2019-07-15,11:00,6,Normal,Group,Pool C,CAN,CHN,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-15,11:00,6,Normal,Group,Pool C,CHN,CAN,1,,,,,2,2,2,1,1,8
2019-WU24UC,U24-X,2019-07-15,11:00,7,Normal,Group,Pool D,ESP,RSA,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-X,2019-07-15,11:00,7,Normal,Group,Pool D,RSA,ESP,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-15,11:00,12,Normal,Group,Pool A,BEL,USA,0,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-15,11:00,12,Normal,Group,Pool A,USA,BEL,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-W,2019-07-15,11:00,13,Normal,Group,Pool A,COL,GER,14,,,,,2,2,1,2,2,9
2019-WU24UC,U24-W,2019-07-15,11:00,13,Normal,Group,Pool A,GER,COL,11,,,,,1,1,2,2,2,8
2019-WU24UC,U24-W,2019-07-15,11:00,14,Normal,Group,Pool A,NZL,SUI,11,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-15,11:00,14,Normal,Group,Pool A,SUI,NZL,15,,,,,2,2,3,3,3,13
2019-WU24UC,U24-W,2019-07-15,11:00,15,Normal,Group,Pool B,CAN,IRL,15,,,,,2,2,3,3,3,13
2019-WU24UC,U24-W,2019-07-15,11:00,15,Normal,Group,Pool B,IRL,CAN,7,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-15,11:00,16,Normal,Group,Pool B,AUS,JPN,4,,,,,2,2,3,2,3,12
2019-WU24UC,U24-W,2019-07-15,11:00,16,Normal,Group,Pool B,JPN,AUS,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-W,2019-07-15,11:00,17,Normal,Group,Pool B,GBR,ITA,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-15,11:00,17,Normal,Group,Pool B,ITA,GBR,14,,,,,2,2,1,2,2,9
2019-WU24UC,U24-M,2019-07-15,13:00,1,Normal,Group,Pool B,BEL,CHN,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-15,13:00,1,Normal,Group,Pool B,CHN,BEL,7,,,,,3,2,2,3,3,13
2019-WU24UC,U24-M,2019-07-15,13:00,2,Normal,Group,Pool B,CAN,SUI,15,,,,,2,3,3,2,3,13
2019-WU24UC,U24-M,2019-07-15,13:00,2,Normal,Group,Pool B,SUI,CAN,8,,,,,2,3,3,2,3,13
2019-WU24UC,U24-M,2019-07-15,13:00,4,Normal,Group,Pool B,ITA,NZL,15,,,,,2,3,2,2,3,12
2019-WU24UC,U24-M,2019-07-15,13:00,4,Normal,Group,Pool B,NZL,ITA,10,,,,,1,2,2,2,2,9
2019-WU24UC,U24-M,2019-07-15,13:00,6,Normal,Group,Pool B,AUS,IRL,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,13:00,6,Normal,Group,Pool B,IRL,AUS,12,,,,,2,2,2,1,2,9
2019-WU24UC,U24-X,2019-07-15,13:00,8,Normal,Group,Pool B,HKG,JPN,3,,,,,2,1,2,3,2,10
2019-WU24UC,U24-X,2019-07-15,13:00,8,Normal,Group,Pool B,JPN,HKG,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-15,13:00,12,Normal,Group,Pool A,PAN,TPE,14,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,13:00,12,Normal,Group,Pool A,TPE,PAN,15,,,,,1,1,3,3,3,11
2019-WU24UC,U24-X,2019-07-15,13:00,13,Normal,Group,Pool A,FRA,GBR,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-15,13:00,13,Normal,Group,Pool A,GBR,FRA,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,13:00,14,Normal,Group,Pool A,GBR,JPN,11,,,,,1,3,3,2,2,11
2019-WU24UC,U24-M,2019-07-15,13:00,14,Normal,Group,Pool A,JPN,GBR,15,,,,,2,1,2,2,3,10
2019-WU24UC,U24-X,2019-07-15,13:00,15,Normal,Group,Pool A,LAT,NED,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-15,13:00,15,Normal,Group,Pool A,NED,LAT,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,13:00,16,Normal,Group,Pool A,COL,GER,13,,,,,2,2,3,2,3,12
2019-WU24UC,U24-M,2019-07-15,13:00,16,Normal,Group,Pool A,GER,COL,9,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-15,13:00,17,Normal,Group,Pool A,AUT,USA,5,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-15,13:00,17,Normal,Group,Pool A,USA,AUT,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-15,15:00,4,Normal,Group,Pool D,ESP,SGP,8,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-15,15:00,4,Normal,Group,Pool D,SGP,ESP,13,,,,,2,2,3,3,2,12
2019-WU24UC,U24-X,2019-07-15,15:00,5,Normal,Group,Pool D,IRL,POL,6,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-15,15:00,5,Normal,Group,Pool D,POL,IRL,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-15,15:00,6,Normal,Group,Pool D,AUS,RSA,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-15,15:00,6,Normal,Group,Pool D,RSA,AUS,10,,,,,1,2,3,1,2,9
2019-WU24UC,U24-X,2019-07-15,15:00,7,Normal,Group,Pool C,CZE,ITA,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-15,15:00,7,Normal,Group,Pool C,ITA,CZE,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-15,15:00,8,Normal,Group,Pool C,CHN,GER,2,,,,,2,3,3,3,2,13
2019-WU24UC,U24-X,2019-07-15,15:00,8,Normal,Group,Pool C,GER,CHN,15,,,,,2,2,3,2,3,12
2019-WU24UC,U24-W,2019-07-15,15:00,12,Normal,Group,Pool A,GER,SUI,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-W,2019-07-15,15:00,12,Normal,Group,Pool A,SUI,GER,8,,,,,2,2,3,3,2,12
2019-WU24UC,U24-W,2019-07-15,15:00,13,Normal,Group,Pool B,ITA,JPN,8,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-15,15:00,13,Normal,Group,Pool B,JPN,ITA,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-15,15:00,14,Normal,Group,Pool B,CAN,GBR,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-15,15:00,14,Normal,Group,Pool B,GBR,CAN,3,,,,,2,2,3,3,2,12
2019-WU24UC,U24-W,2019-07-15,15:00,15,Normal,Group,Pool A,BEL,COL,0,,,,,1,1,3,2,1,8
2019-WU24UC,U24-W,2019-07-15,15:00,15,Normal,Group,Pool A,COL,BEL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-15,15:00,16,Normal,Group,Pool B,AUS,IRL,14,,,,,1,1,2,2,3,9
2019-WU24UC,U24-W,2019-07-15,15:00,16,Normal,Group,Pool B,IRL,AUS,15,,,,,2,2,3,2,1,10
2019-WU24UC,U24-W,2019-07-15,15:00,17,Normal,Group,Pool A,NZL,USA,3,,,,,2,1,2,2,1,8
2019-WU24UC,U24-W,2019-07-15,15:00,17,Normal,Group,Pool A,USA,NZL,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-15,17:00,1,Normal,Group,Pool B,CHN,RUS,9,,,,,1,2,2,2,3,10
2019-WU24UC,U24-M,2019-07-15,17:00,1,Normal,Group,Pool B,RUS,CHN,11,,,,,3,1,2,3,3,12
2019-WU24UC,U24-X,2019-07-15,17:00,5,Normal,Group,Pool B,COL,HKG,15,,,,,2,1,3,2,2,10
2019-WU24UC,U24-X,2019-07-15,17:00,5,Normal,Group,Pool B,HKG,COL,6,,,,,3,1,1,3,2,10
2019-WU24UC,U24-X,2019-07-15,17:00,7,Normal,Group,Pool B,MEX,SWE,5,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-15,17:00,7,Normal,Group,Pool B,SWE,MEX,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-15,17:00,13,Normal,Group,Pool A,FRA,USA,7,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-15,17:00,13,Normal,Group,Pool A,USA,FRA,15,,,,,2,1,2,2,2,9
2019-WU24UC,U24-M,2019-07-15,17:00,15,Normal,Group,Pool A,GBR,USA,10,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-15,17:00,15,Normal,Group,Pool A,USA,GBR,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-15,17:00,16,Normal,Group,Pool A,COL,PAN,15,,,,,2,1,2,1,2,8
2019-WU24UC,U24-M,2019-07-15,17:00,16,Normal,Group,Pool A,PAN,COL,4,,,,,2,2,2,2,3,11
2019-WU24UC,U24-M,2019-07-15,17:00,17,Normal,Group,Pool A,AUT,DEN,15,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-15,17:00,17,Normal,Group,Pool A,DEN,AUT,11,,,,,1,0,2,2,1,6
2019-WU24UC,U24-M,2019-07-15,18:30,14,Normal,Group,Pool A,GER,JPN,13,,,,,2,3,2,3,1,11
2019-WU24UC,U24-M,2019-07-15,18:30,14,Normal,Group,Pool A,JPN,GER,14,,,,,1,1,1,2,2,7
2019-WU24UC,U24-M,2019-07-16,09:00,8,Normal,Group,Pool A,AUT,PAN,15,,,,,1,3,4,2,2,12
2019-WU24UC,U24-M,2019-07-16,09:00,8,Normal,Group,Pool A,PAN,AUT,7,,,,,2,1,2,2,2,9
2019-WU24UC,U24-X,2019-07-16,09:00,14,Normal,Group,Pool C,CAN,ITA,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-16,09:00,14,Normal,Group,Pool C,ITA,CAN,11,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-16,09:00,17,Normal,Group,Pool B,BEL,NZL,14,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-16,09:00,17,Normal,Group,Pool B,NZL,BEL,15,,,,,2,1,2,3,3,11
2019-WU24UC,U24-X,2019-07-16,11:00,1,Normal,Group,Pool B,COL,MEX,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-16,11:00,1,Normal,Group,Pool B,MEX,COL,6,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-16,11:00,2,Normal,Group,Pool B,GBR,JPN,3,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-16,11:00,2,Normal,Group,Pool B,JPN,GBR,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-16,11:00,6,Normal,Group,Pool B,AUS,CAN,4,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-16,11:00,6,Normal,Group,Pool B,CAN,AUS,15,,,,,2,2,3,2,3,12
2019-WU24UC,U24-X,2019-07-16,11:00,7,Normal,Group,Pool B,JPN,SWE,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-16,11:00,7,Normal,Group,Pool B,SWE,JPN,12,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-16,11:00,8,Normal,Group,Pool B,IRL,ITA,10,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-16,11:00,8,Normal,Group,Pool B,ITA,IRL,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-16,11:00,13,Normal,Group,Pool A,BEL,SUI,3,,,,,2,2,3,3,2,12
2019-WU24UC,U24-W,2019-07-16,11:00,13,Normal,Group,Pool A,SUI,BEL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-16,11:00,14,Normal,Group,Pool C,CHN,CZE,0,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-16,11:00,14,Normal,Group,Pool C,CZE,CHN,15,,,,,1,2,2,3,2,10
2019-WU24UC,U24-X,2019-07-16,11:00,15,Normal,Group,Pool D,AUS,IRL,15,,,,,1,3,2,3,2,11
2019-WU24UC,U24-X,2019-07-16,11:00,15,Normal,Group,Pool D,IRL,AUS,3,,,,,2,2,3,2,3,12
2019-WU24UC,U24-X,2019-07-16,11:00,16,Normal,Group,Pool D,RSA,SGP,2,,,,,2,2,3,4,3,14
2019-WU24UC,U24-X,2019-07-16,11:00,16,Normal,Group,Pool D,SGP,RSA,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-16,11:00,17,Normal,Group,Pool D,ESP,POL,14,,,,,2,1,1,2,1,7
2019-WU24UC,U24-X,2019-07-16,11:00,17,Normal,Group,Pool D,POL,ESP,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-16,13:00,1,Normal,Group,Pool A,DEN,USA,6,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-16,13:00,1,Normal,Group,Pool A,USA,DEN,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-16,13:00,2,Normal,Group,Pool A,GER,TPE,15,,,,,2,2,2,1,2,9
2019-WU24UC,U24-M,2019-07-16,13:00,2,Normal,Group,Pool A,TPE,GER,3,,,,,1,2,2,1,2,8
2019-WU24UC,U24-M,2019-07-16,13:00,4,Normal,Group,Pool A,AUT,JPN,9,,,,,2,1,2,2,2,9
2019-WU24UC,U24-M,2019-07-16,13:00,4,Normal,Group,Pool A,JPN,AUT,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-16,13:00,6,Normal,Group,Pool A,COL,GBR,12,,,,,2,2,1,2,2,9
2019-WU24UC,U24-M,2019-07-16,13:00,6,Normal,Group,Pool A,GBR,COL,15,,,,,1,2,2,3,2,10
2019-WU24UC,U24-X,2019-07-16,13:00,7,Normal,Group,Pool A,NED,USA,9,,,,,2,3,2,2,3,12
2019-WU24UC,U24-X,2019-07-16,13:00,7,Normal,Group,Pool A,USA,NED,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-16,13:00,8,Normal,Group,Pool A,GBR,LAT,10,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-16,13:00,8,Normal,Group,Pool A,LAT,GBR,15,,,,,2,1,2,2,2,9
2019-WU24UC,U24-M,2019-07-16,13:00,12,Normal,Group,Pool B,CHN,IRL,4,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-16,13:00,12,Normal,Group,Pool B,IRL,CHN,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-16,13:00,13,Normal,Group,Pool B,RUS,SUI,9,,,,,2,1,2,2,3,10
